Equipamento;Denominação do objeto técnico;Centro planejamento;Código ABC;Campo de ordenação;Centro custo;Ctg.equipamento;Local de instalação;Denominação do loc.instalação;Status do sistema;Empresa;Centro de trabalho;Tipo objeto técnico
PRG007;PREGADEIRA;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG008;PREGADEIRA DETACK C23/57-A1;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;INAT MONT;1010;;
PRG009;PREGADEIRA DETACK C23/57-A1;1000;H;NÍVEL 1 - FÁCIL;PB2-82630;M;1000-CDRES;CENTRAL DE RESÍDUOS;MONT;1010;;
PRG010;PREGADEIRA DETACK C23/57-A1;1000;H;NÍVEL 1 - FÁCIL;PB2-82630;M;1000-CDRES;CENTRAL DE RESÍDUOS;MONT;1010;;
PRG011;PREGADEIRA;1000;H;NÍVEL 1 - FÁCIL;PB2-82630;M;1000-PINTU;PINTURA;MONT;1010;;
PRG012;PREGADEIRA NOSAG C23/57 A1;1000;H;NÍVEL 1 - FÁCIL;PB2-81160;M;1000-PINTU;PINTURA;MONT;1010;;
PRG013;PREGADEIRA NOSAG C 23/53-A1;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;INAT MONT;1010;;
PRG014;PREGADEIRA NOSAG C 23/53-A1;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG015;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED-EMBAL;EXPEDIÇÃO EMBALAGEM;MONT;1010;;
PRG016;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED-EMBAL;EXPEDIÇÃO EMBALAGEM;MONT;1010;;
PRG017;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED-EMBAL;EXPEDIÇÃO EMBALAGEM;MONT;1010;;
PRG018;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED-EMBAL;EXPEDIÇÃO EMBALAGEM;MONT;1010;;
PRG019;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED-EMBAL;EXPEDIÇÃO EMBALAGEM;MONT;1010;;
PRG020;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82620;M;1000-DPQUI;DEPÓSITO PRODUTOS QUÍMICOS;MONT;1010;;
PRG021;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG022;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-ALMOX-BOXCL;ALMOXARIFADO PREPARAÇÃO STANDART INTERNA;MONT;1010;;
PRG023;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-81250;M;1000-FABSL-MONTA;FÁBRICA UENSILOS MONTAGEM;MONT;1010;;
PRG024;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED-PATIO;EXPEDIÇÃO PATIO;MONT;1010;;
PRG025;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG026;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG027;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-ALMOX-BOXCL;ALMOXARIFADO PREPARAÇÃO STANDART INTERNA;MONT;1010;;
PRG028;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-ALMOX-BOXCL;ALMOXARIFADO PREPARAÇÃO STANDART INTERNA;MONT;1010;;
PRG029;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-ALMOX-BOXCL;ALMOXARIFADO PREPARAÇÃO STANDART INTERNA;MONT;1010;;
PRG030;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-ALMOX-BOXCL;ALMOXARIFADO PREPARAÇÃO STANDART INTERNA;MONT;1010;;
PRG031;PREGADEIRA DETACK C23/57;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-ALMOX-BOXCL;ALMOXARIFADO PREPARAÇÃO STANDART INTERNA;MONT;1010;;
PRG032;PREGADEIRA NOSAG C 23/53-A1;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG033;PREGADEIRA PNEUMÁTICA MAKITA AN560;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRG034;PREGADEIRA PNEUMÁTICA MAKITA AN560;1000;H;NÍVEL 1 - FÁCIL;PB2-82640;M;1000-EXPED;EXPEDIÇÃO;MONT;1010;;
PRO001;PONTE ROLANTE 10 TON;1000;E;NÍVEL 2 - MÉDIO;PB2-81530;M;1000-FABCE-TCEST;FÁBRICA CENTRAL TC ESTAMPARIA;MONT;1010;;PRO
PRO002;PONTE ROLANTE 6 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81190;M;1000-FABCE-CORTC;FÁBRICA CENTRAL CORTE CONVENCIONAL;MONT;1010;;PRO
PRO003;PONTE ROLANTE 6 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81530;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;PRO
PRO004;PONTE ROLANTE 02 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81550;M;1000-FABCE-TCMON;FÁBRICA CENTRAL TC MONTAGEM;MONT;1010;;PRO
PRO005;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81170;M;1000-FABCE-MONTA;FÁBRICA CENTRAL MONTAGEM;MONT;1010;;PRO
PRO006;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81530;M;1000-FABCE-TCEST;FÁBRICA CENTRAL TC ESTAMPARIA;MONT;1010;;PRO
PRO007;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;PRO
PRO008;PONTE ROLANTE 2 TON;1000;E;NÍVEL 2 - MÉDIO;PB2-81140;M;1000-FABCE-USINA;FÁBRICA CENTRAL USINAGEM;MONT;1010;;PRO
PRO009;PONTE ROLANTE 3 TON;1000;E;NÍVEL 2 - MÉDIO;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;PRO
PRO010;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;PRO
PRO011;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;INAT MONT;1010;;PRO
PRO012;PONTE ROLANTE 3 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;PRO
PRO013;PONTE ROLANTE 6 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81330;M;1000-FABCE-MGSOL;FÁBRICA CENTRAL MG - SOLDA;MONT;1010;;PRO
PRO015;PONTE ROLANTE 6 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81340;M;1000-FABCE-MGSOL;FÁBRICA CENTRAL MG - SOLDA;MONT;1010;;PRO
PRO016;PONTE ROLANTE 6 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-82620;M;1000-ALMOX;ALMOXARIFADO;MONT;1010;;PRO
PRO017;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81450;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;PRO
PRO018;PONTE ROLANTE 1 TON;1000;C;;PB2-81180;M;1000-SETFE;SETOR TÉCNICO DE FERRAMENTAS;INAT MONT;1010;;PRO
PRO019;PONTE ROLANTE 03 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81120;M;1000-PUNCI;PUNCIONADEIRAS;MONT;1010;;PRO
PRO020;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81450;M;1000-FABCE-MLMON;FÁBRICA CENTRAL ML MONTAGEM;INAT MONT;1010;;PRO
PRO021;PONTE ROLANTE 20 TON;1000;A;NÍVEL 2 - MÉDIO;PB2-82620;M;1000-FABCE-RECEA;FÁBRICA CENTRAL RECEBIMENTO DE AÇOS;MONT;1010;;PRO
PRO022;PONTE ROLANTE 5 TON;1000;C;;PB2-82620;M;;;INAT LIDI;1010;;PRO
PRO023;PONTE ROLANTE 3 TON;1000;C;;PB2-82140;M;1000-ALMOX;ALMOXARIFADO;INAT MONT;1010;;PRO
PRO024;PONTE ROLANTE 2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81650;M;1000-FABCE-ELMON;FÁBRICA CENTRAL EL MONTAGEM;MONT;1010;;PRO
PRO025;PONTE ROLANTE 5 TON;1000;A;NÍVEL 2 - MÉDIO;PB2-82620;M;1000-FABCE-MGEST;FÁBRICA CENTRAL MG - ESTAMPARIA;MONT;1010;;PRO
PRO026;PONTE ROLANTE 3,2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81450;M;1000-FABCE-MLMON;FÁBRICA CENTRAL ML MONTAGEM;MONT;1010;;PRO
PRO027;PONTE ROLANTE 3,2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81440;M;1000-FABCE-MLMON;FÁBRICA CENTRAL ML MONTAGEM;MONT;1010;;PRO
PRO028;PONTE ROLANTE 3,2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;PRO
PRO029;PONTE ROLANTE 3,2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;PRO
PRO030;PONTE ROLANTE 3,2 TON;1000;F;NÍVEL 2 - MÉDIO;PB2-81450;M;1000-FABCE-MLMON;FÁBRICA CENTRAL ML MONTAGEM;MONT;1010;;PRO
PRO031;PONTE ROLANTE 5 TONELADAS;1000;F;NÍVEL 2 - MÉDIO;PB2-81530;M;1000-FABCE-TCEST;FÁBRICA CENTRAL TC ESTAMPARIA;MONT;1010;;PRO
PRO032;PONTE ROLANTE ABUS 3TON.;1000;F;NÍVEL 2 - MÉDIO;PB2-81160;M;1000-PINTU;PINTURA;MONT;1010;;PRO
PRO033;PONTE ROLANTE ABUS 3TON.;1000;F;NÍVEL 2 - MÉDIO;PB2-81650;M;1000-FABCE-ELMON;FÁBRICA CENTRAL EL MONTAGEM;MONT;1010;;PRO
PRO034;PONTE ROLANTE ABUS 6 TON.;1000;A;NÍVEL 2 - MÉDIO;PB2-81440;M;1000-FABCE-MLMON;FÁBRICA CENTRAL ML MONTAGEM;MONT;1010;;PRO
PRO035;PONTE ROLANTE ABUS 3TON.;1000;F;NÍVEL 2 - MÉDIO;PB2-82330;M;1000-EXPOR-FERRA;EXPORTAÇÃO FERRAMENTARIA;MONT;1010;;PRO
PRO036;PONTE ROLANTE DE 10TON;1000;E;NÍVEL 2 - MÉDIO;PB2-81120;M;1000-PUNCI;PUNCIONADEIRAS;MONT;1010;;PRO
PRO037;PONTE ROLANTE ABUS 10TON.;1000;E;NÍVEL 2 - MÉDIO;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;MONT;1010;;PRO
PRO038;PONTE ROLANTE ABUS 16TON.;1000;A;NÍVEL 2 - MÉDIO;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;MONT;1010;;PRO
PRO039;PONTE ROLANTE ABUS 10 TON.;1000;E;NÍVEL 2 - MÉDIO;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;MONT;1010;;PRO
PRO040;PONTE ROLANTE ABUS 16TON.;1000;A;NÍVEL 2 - MÉDIO;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;MONT;1010;;PRO
PRO041;PONTE ROLANTE 4 T;1000;C;;PB2-82120;M;1000-FABCE-ENTRE;FÁBRICA CENTRAL ENTREPOSTO;INAT MONT;1010;;PRO
PRO042;PONTE ROLANTE 2 T;1000;B;;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;INAT MONT;1010;;PRO
PRO043;PONTE ROLANTE 3,2;1000;E;NÍVEL 2 - MÉDIO;PB2-81140;M;1000-FABCE-USINA;FÁBRICA CENTRAL USINAGEM;MONT;1010;;PRO
PRO044;PONTE ROLANTE ABUS 10T;1000;F;NÍVEL 2 - MÉDIO;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;MONT;1010;;PRO
PRO045;PONTE ROLANTE ABUS 10T;1000;F;NÍVEL 2 - MÉDIO;PB2-81230;M;1000-FABSL-SLEST;FÁBRICA UENSILOS SL - ESTAMPARIA;MONT;1010;;PRO
PRO046;PONTE ROLANTE ABUS 10T;1000;F;NÍVEL 2 - MÉDIO;PB2-81240;M;1000-FABSL-SLSOL;FÁBRICA UENSILOS SL - SOLDA;MONT;1010;;PRO
PRO047;PONTE ROLANTE ABUS 10T;1000;F;NÍVEL 2 - MÉDIO;PB2-81240;M;1000-FABSL-SLSOL;FÁBRICA UENSILOS SL - SOLDA;MONT;1010;;PRO
PRO048;PONTE ROLANTE 6 TON ABUS;1000;E;NÍVEL 2 - MÉDIO;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;PRO
PRO049;PONTE ROLANTE 3,2T;1000;F;NÍVEL 2 - MÉDIO;PB2-81440;M;1000-FABCE-MLMON;FÁBRICA CENTRAL ML MONTAGEM;MONT;1010;;PRO
PRO050;PONTE ROLANTE 3,2T;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;PRO
PRO051;PONTE ROLANTE 3,2T;1000;C;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;
PRO052;PONTE ROLANTE ABRASSER 3,2T;1000;C;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;PRO
PRO053;PONTE ROLANTE SRONG 1,0T;1000;C;NÍVEL 3 - DIFÍCIL;PB2-81180;M;1000-FABCE-PINPO;FÁBRICA CENTRAL PINTURA PÓ;MONT;1010;LPP001;PRO
PRO054;PONTE ROLANTE SRONG 1,0T;1000;C;NÍVEL 3 - DIFÍCIL;PB2-81180;M;1000-FABCE-PINPO;FÁBRICA CENTRAL PINTURA PÓ;MONT;1010;LPP001;PRO
PRO055;PONTE ROLANTE 3,2T;1000;C;NÍVEL 3 - DIFÍCIL;PB2-81430;M;1000-FABCE-MLEST;FÁBRICA CENTRAL ML  ESTAMPARIA;MONT MREL;1010;;
PRO056;PONTE ROLANTE OMIS BRASIL 6,3T;1000;D;;PB2-81430;M;1000-FABCE-MLEST;FÁBRICA CENTRAL ML  ESTAMPARIA;MONT;1010;;
PRS001;PRENSA DE EMBUTIMENTO (PANTEC);1000;;;PB2-82310;M;1000-ADMIN-QUALI;ADMINISTRATIVO QUALIDADE;MONT;1010;;
